MaterialTypeName,TitleID,FullTitle,ItemURL,HoldingInstitution,NumPages
Manuscript language material,182761,"Wayside Gardens root strength, 1945",https://www.biodiversitylibrary.org/item/298331,"U.S. Department of Agriculture, National Agricultural Library",186
Manuscript language material,183087,Report on game survey of lllinois: submitted to the Game Restoration Committee of the Sporting Arms and Ammunition Manufacturers' Institute,https://www.biodiversitylibrary.org/item/298824,"University Library, University of Illinois Urbana Champaign",246
Manuscript language material,183279,William Brewster correspondence. Letters from George Henry Mackay,https://www.biodiversitylibrary.org/item/299033,"Harvard University, Museum of Comparative Zoology, Ernst Mayr Library",58
Manuscript language material,183394,William Brewster correspondence. Letters from Charles H. Marsh,https://www.biodiversitylibrary.org/item/299154,"Harvard University, Museum of Comparative Zoology, Ernst Mayr Library",84
Manuscript language material,183423,"Keller's garden annual, 1946 : the complete home gardening guide",https://www.biodiversitylibrary.org/item/299189,"U.S. Department of Agriculture, National Agricultural Library",44
Manuscript language material,183517,"Parade of modern roses, perennials and fruits : spring 1946",https://www.biodiversitylibrary.org/item/299291,"U.S. Department of Agriculture, National Agricultural Library",50
Manuscript language material,183628,"H. A. Pilsbry notes on Aves, Molluska, and 'Flora' of Iowa City",https://www.biodiversitylibrary.org/item/299401,"Academy of Natural Sciences of Drexel University, Library and Archives",72
Manuscript language material,183921,"Referenda for Jamaica, rough sketches of plants & animals to help in identification",https://www.biodiversitylibrary.org/item/299742,Smithsonian Libraries,92
Manuscript language material,183940,Potato leaf roll and its insect vectors in the Edmonton District,https://www.biodiversitylibrary.org/item/299765,University of Alberta Library,170
Manuscript language material,183994,"Wayside Gardens root strength, 1946",https://www.biodiversitylibrary.org/item/299820,"U.S. Department of Agriculture, National Agricultural Library",190
Manuscript language material,184521,William Brewster correspondence. Letters from Edgar Alexander Mearns,https://www.biodiversitylibrary.org/item/300360,"Harvard University, Museum of Comparative Zoology, Ernst Mayr Library",30
Manuscript language material,184522,William Brewster correspondence. Letters from Edward William Nelson,https://www.biodiversitylibrary.org/item/300364,"Harvard University, Museum of Comparative Zoology, Ernst Mayr Library",109
Manuscript language material,184523,William Brewster correspondence. Letters from Charles Sedgwick Minot,https://www.biodiversitylibrary.org/item/300366,"Harvard University, Museum of Comparative Zoology, Ernst Mayr Library",32
Manuscript language material,184525,William Brewster correspondence. Letters from Charles Johnson Maynard,https://www.biodiversitylibrary.org/item/300370,"Harvard University, Museum of Comparative Zoology, Ernst Mayr Library",136
Manuscript language material,184526,William Brewster correspondence. Letters from Olive Thorne Miller,https://www.biodiversitylibrary.org/item/300377,"Harvard University, Museum of Comparative Zoology, Ernst Mayr Library",38
Manuscript language material,184527,William Brewster correspondence. Letters from James C. Melvin,https://www.biodiversitylibrary.org/item/300380,"Harvard University, Museum of Comparative Zoology, Ernst Mayr Library",210
Manuscript language material,184528,William Brewster correspondence. Letters from Robert Oliver Morris,https://www.biodiversitylibrary.org/item/300381,"Harvard University, Museum of Comparative Zoology, Ernst Mayr Library",29
Manuscript language material,184529,William Brewster correspondence. Letters from Gerrit Smith Miller,https://www.biodiversitylibrary.org/item/300382,"Harvard University, Museum of Comparative Zoology, Ernst Mayr Library",55
Manuscript language material,185218,"Keller's garden annual : the complete home gardening guide, 1947",https://www.biodiversitylibrary.org/item/301104,"U.S. Department of Agriculture, National Agricultural Library",44
Manuscript language material,185280,"Asa Gray correspondence with scientific societies, Harvard College, and University of Michigan",https://www.biodiversitylibrary.org/item/225920,Harvard University Botany Libraries,70
Manuscript language material,185281,Asa and Jane Gray travel correspondence,https://www.biodiversitylibrary.org/item/225927,Harvard University Botany Libraries,942
Manuscript language material,185433,William Brewster correspondence. Letters from Harry Church Oberholser,https://www.biodiversitylibrary.org/item/301347,"Harvard University, Museum of Comparative Zoology, Ernst Mayr Library",22
Manuscript language material,185434,William Brewster correspondence. Letters from Alfred Newton,https://www.biodiversitylibrary.org/item/301351,"Harvard University, Museum of Comparative Zoology, Ernst Mayr Library",28
Manuscript language material,185435,William Brewster correspondence. Letters from Francis Nicholson,https://www.biodiversitylibrary.org/item/301352,"Harvard University, Museum of Comparative Zoology, Ernst Mayr Library",17
Manuscript language material,185436,William Brewster correspondence. Letters from Henry Augustus Purdie,https://www.biodiversitylibrary.org/item/301354,"Harvard University, Museum of Comparative Zoology, Ernst Mayr Library",85
Manuscript language material,185438,William Brewster correspondence. Letters from John White Treadwell Nichols,https://www.biodiversitylibrary.org/item/301365,"Harvard University, Museum of Comparative Zoology, Ernst Mayr Library",25
Manuscript language material,185439,William Brewster correspondence. Letters from Harry G. Parker,https://www.biodiversitylibrary.org/item/301366,"Harvard University, Museum of Comparative Zoology, Ernst Mayr Library",43
Manuscript language material,185440,"William Brewster correspondence. Letters from Joseph Parker Norris, Sr",https://www.biodiversitylibrary.org/item/301367,"Harvard University, Museum of Comparative Zoology, Ernst Mayr Library",63
Manuscript language material,185441,William Brewster correspondence. Letters from Putnam Burton Peabody,https://www.biodiversitylibrary.org/item/301369,"Harvard University, Museum of Comparative Zoology, Ernst Mayr Library",64
Manuscript language material,185442,William Brewster correspondence. Letters from William W. Price,https://www.biodiversitylibrary.org/item/301370,"Harvard University, Museum of Comparative Zoology, Ernst Mayr Library",36
Manuscript language material,185443,William Brewster correspondence. Letters from Henry Oldys,https://www.biodiversitylibrary.org/item/301371,"Harvard University, Museum of Comparative Zoology, Ernst Mayr Library",36
Manuscript language material,185738,Wayside Gardens root strength 1947,https://www.biodiversitylibrary.org/item/301687,"U.S. Department of Agriculture, National Agricultural Library",184
Manuscript language material,186670,Flora of Gaspé Peninsula and adjacent Quebec and New Brunswick,https://www.biodiversitylibrary.org/item/237974,Harvard University Botany Libraries,232
Manuscript language material,186671,"Vascular flora of the Gaspé Peninsula and adjacent area including the counties of Gaspé, Bonaventure, Matane and Rimouski, Quebec",https://www.biodiversitylibrary.org/item/238047,Harvard University Botany Libraries,238
Manuscript language material,186672,Merritt Lyndon Fernald plant lists and field notes predominantly related to Gaspe Peninsula collecting trips,https://www.biodiversitylibrary.org/item/237363,Harvard University Botany Libraries,45
Manuscript language material,186672,Merritt Lyndon Fernald plant lists and field notes predominantly related to Gaspe Peninsula collecting trips,https://www.biodiversitylibrary.org/item/237508,Harvard University Botany Libraries,1
Manuscript language material,186673,Flora of Mount Desert annotated catalogue of plants,https://www.biodiversitylibrary.org/item/237971,Harvard University Botany Libraries,250
Manuscript language material,186674,"Notes on distribution of vascular plants of Newfoundland, Labrador, and adjacent Quebec",https://www.biodiversitylibrary.org/item/238023,Harvard University Botany Libraries,264
Manuscript language material,187866,Special consumer's wholesale price list : let Woodruff's 'know-how' work for you : grass seed division,https://www.biodiversitylibrary.org/item/304247,"U.S. Department of Agriculture, National Agricultural Library",6
Manuscript language material,188069,Moose hunting activity in Northern Alberta : a case study in wildlife economics,https://www.biodiversitylibrary.org/item/304504,University of Alberta Library,248
Manuscript language material,188343,The long-term effect of fire on sage grouse nesting and brood-rearing habitats on the Upper Snake River Plain,https://www.biodiversitylibrary.org/item/304811,Bureau of Land Management (archive.org),198
Manuscript language material,188614,Kew Record Book (1793-1809),https://www.biodiversitylibrary.org/item/305115,"Royal Botanic Gardens Kew, Library, Art & Archives",437
Manuscript language material,190319,"Ranges, habitat, and mortality of pronghorns at the northern limits of their range",https://www.biodiversitylibrary.org/item/307371,University of Alberta Library,504
Manuscript language material,190321,A.D.E. Elmer's field notes : entries 20003-22694,https://www.biodiversitylibrary.org/item/307375,Harvard University Botany Libraries,94
Manuscript language material,190624,"A.D.E. Elmer's field notes : Philippines collections, January 1906 to July 1917, nos. 7037 to 18477a",https://www.biodiversitylibrary.org/item/307703,Harvard University Botany Libraries,1226
Manuscript language material,190624,"A.D.E. Elmer's field notes : Philippines collections, January 1906 to July 1917, nos. 7037 to 18477a",https://www.biodiversitylibrary.org/item/307704,Harvard University Botany Libraries,1241
Manuscript language material,190631,Mexican mosses collected by C.H. Berendt in 1865,https://www.biodiversitylibrary.org/item/307711,Harvard University Botany Libraries,77
Manuscript language material,191487,"Random records of a lifetime, 1846-1931 [actually 1932]",https://www.biodiversitylibrary.org/item/308729,Smithsonian Libraries,456
Manuscript language material,192469,"Eugene Amandus Schwarz Papers, 1875-1928 : notebooks, trip to Panama, January-March 1911, at least partially in company of August Busck",https://www.biodiversitylibrary.org/item/309861,Smithsonian Institution Archives,119
Manuscript language material,192470,"Eugene Amandus Schwarz Papers, 1875-1928 : notebooks, trip to Arizona with Barber (very brief entry)",https://www.biodiversitylibrary.org/item/309862,Smithsonian Institution Archives,15
